student_id,branch,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,Salary_PHP_Per_Month,Program_IT,Program_CS,Program_IS,Program_CPE,JobRole_Software_Engineer,JobRole_Data_Scientist,JobRole_Web_Developer,JobRole_Analyst,Company_MNC,Company_Mid-size,Company_Startup,Company_Top_Tech,GWA
S4927,IS,1.0,1.0,1.0,0.0,0.147,0.6666666666666666,0.5400000000000001,0.6666666666666666,0.8,0.0,0.71280276816609,0.75,1.0,MNC,Web Developer,0.5842540442387646,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.74
S4928,IS,1.0,1.0,1.0,0.0,0.452,0.8333333333333334,0.8366666666666668,1.0,0.2,0.6666666666666666,0.6980968858131489,0.75,1.0,Mid-size,Software Engineer,0.5111643336796555,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.19
S4929,CPE,1.0,1.0,0.0,1.0,0.474,0.3333333333333333,0.915,1.0,0.0,0.0,0.5882352941176471,0.75,1.0,MNC,Web Developer,0.6510082746324389,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.04
S4930,CPE,1.0,0.0,1.0,0.0,0.497,0.85,0.5849999999999999,0.0,0.2,0.0,0.3840830449826989,0.5,1.0,MNC,Web Developer,0.6309201914291027,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.34
S4931,IT,1.0,1.0,0.0,0.0,0.8150000000000001,0.5333333333333333,0.745,0.3333333333333333,0.4000000000000001,0.0,0.4619377162629758,0.5,1.0,MNC,Analyst,0.558525851274536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.48
S4932,IT,1.0,0.0,0.0,0.0,0.8540000000000001,0.4666666666666667,0.2366666666666667,0.0,0.2,0.0,0.1730103806228373,0.25,1.0,Startup,Data Scientist,0.3132967687866628,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.46
S4933,CPE,1.0,1.0,0.0,0.0,0.266,0.4833333333333333,0.8783333333333333,1.0,0.8,0.0,0.7041522491349482,0.5,1.0,Mid-size,Analyst,0.5306343175444772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.63
S4934,IT,0.0,0.0,0.0,0.0,0.657,0.45,0.775,0.6666666666666666,0.8,0.0,0.3918685121107266,0.0,1.0,Startup,Web Developer,0.3134512832428352,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.71
S4935,IT,1.0,0.0,1.0,0.0,0.985,0.85,0.4716666666666665,0.3333333333333333,1.0000000000000002,0.0,0.6375432525951558,0.5,1.0,MNC,Web Developer,0.6407324405895999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.6
S4936,CS,1.0,0.0,1.0,1.0,0.913,0.4333333333333332,0.36,1.0,1.0000000000000002,0.3333333333333333,0.7949826989619379,0.75,1.0,MNC,Software Engineer,0.5829405883336494,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3
S4937,CS,0.0,0.0,1.0,1.0,0.072,0.4999999999999999,0.5599999999999999,0.3333333333333333,0.4000000000000001,0.0,0.3970588235294118,0.5,1.0,Mid-size,Analyst,0.4569265214847951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.38
S4938,CPE,0.0,1.0,0.0,1.0,0.216,0.9499999999999998,0.7983333333333335,0.0,0.0,0.0,0.305363321799308,0.5,1.0,MNC,Analyst,0.6755775399856664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.34
S4939,CPE,0.0,0.0,0.0,0.0,0.551,0.8666666666666666,0.7883333333333332,0.3333333333333333,0.8,0.3333333333333333,0.3901384083044983,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46
S4940,IT,1.0,1.0,1.0,0.0,0.003,0.8666666666666666,0.2283333333333334,0.6666666666666666,0.2,0.0,0.5743944636678201,0.75,1.0,MNC,Web Developer,0.5276211057558738,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.01
S4941,IS,1.0,1.0,0.0,1.0,0.906,0.45,0.9533333333333336,0.0,0.2,0.0,0.4160899653979238,0.75,1.0,Mid-size,Data Scientist,0.5215946821786671,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3
S4942,CPE,1.0,0.0,1.0,1.0,0.59,0.3666666666666666,0.4150000000000001,0.0,0.8,0.0,0.4974048442906574,0.75,1.0,MNC,Data Scientist,0.6005562880208689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.78
S4943,CS,0.0,1.0,0.0,1.0,0.144,0.15,0.7416666666666666,1.0,0.0,0.3333333333333333,0.4221453287197232,0.5,1.0,Mid-size,Data Scientist,0.4058564493726521,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.07
S4944,CS,0.0,0.0,0.0,0.0,0.1639999999999999,0.9499999999999998,0.745,0.3333333333333333,0.8,0.0,0.4074394463667821,0.0,1.0,Startup,Data Scientist,0.2664760933022107,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.46
S4945,IT,1.0,1.0,0.0,0.0,0.102,0.9,0.3833333333333334,0.3333333333333333,1.0000000000000002,0.0,0.6591695501730105,0.5,1.0,MNC,Analyst,0.6614386231314506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.52
S4946,IS,1.0,1.0,0.0,0.0,0.529,0.3166666666666667,0.4066666666666668,0.0,0.6000000000000001,0.6666666666666666,0.3391003460207613,0.5,1.0,Mid-size,Analyst,0.3803600419306236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.34
S4947,CS,1.0,0.0,0.0,0.0,0.227,0.15,0.4266666666666666,0.0,0.0,0.0,0.1003460207612456,0.25,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58
S4948,CPE,1.0,0.0,0.0,1.0,0.45,0.0666666666666667,0.7366666666666667,0.3333333333333333,1.0000000000000002,0.0,0.5250865051903115,0.5,1.0,Mid-size,Analyst,0.3945762160129256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.63
S4949,CPE,0.0,0.0,1.0,0.0,0.5920000000000001,0.9166666666666666,0.5133333333333333,0.3333333333333333,0.6000000000000001,1.0,0.4333910034602075,0.25,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05
S4950,CPE,1.0,0.0,0.0,0.0,0.9,0.65,0.2883333333333333,0.3333333333333333,0.8,0.6666666666666666,0.4152249134948097,0.25,1.0,Startup,Web Developer,0.4066290631673391,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.92
S4951,CS,1.0,1.0,1.0,0.0,0.917,0.6,0.5099999999999999,0.6666666666666666,1.0000000000000002,0.0,0.7076124567474049,0.75,1.0,Top Tech,Analyst,0.906667705619324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.02
S4952,IS,0.0,1.0,0.0,1.0,0.4639999999999999,0.6166666666666666,0.4983333333333334,0.3333333333333333,0.0,0.6666666666666666,0.379757785467128,0.5,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
S4953,CPE,1.0,0.0,1.0,0.0,0.667,0.9,0.8383333333333333,0.0,0.8,0.0,0.4498269896193771,0.5,1.0,MNC,Software Engineer,0.5257668215782718,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.18
S4954,CS,0.0,1.0,1.0,0.0,0.5529999999999999,0.9166666666666666,0.9083333333333332,0.6666666666666666,0.8,0.0,0.6998269896193773,0.5,1.0,Mid-size,Web Developer,0.5362744411433111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.22
S4955,CPE,0.0,0.0,1.0,1.0,0.359,0.0,0.9383333333333334,0.3333333333333333,0.8,0.0,0.4385813148788927,0.5,1.0,MNC,Web Developer,0.5621571485637123,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.65
S4956,CS,0.0,0.0,0.0,0.0,0.408,0.0333333333333333,0.2266666666666666,0.0,0.2,0.0,0.0259515570934255,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93
S4957,IT,0.0,0.0,1.0,0.0,0.936,0.0,0.0,0.6666666666666666,0.8,0.6666666666666666,0.4705882352941177,0.25,1.0,Startup,Software Engineer,0.3556362482832822,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.82
S4958,CS,0.0,1.0,0.0,0.0,0.58,0.2,0.4133333333333332,0.0,0.4000000000000001,0.0,0.2032871972318339,0.25,1.0,Startup,Data Scientist,0.3247315166025617,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.91
S4959,IT,0.0,1.0,0.0,1.0,0.525,1.0,0.8616666666666667,0.0,1.0000000000000002,0.6666666666666666,0.5406574394463668,0.5,1.0,MNC,Data Scientist,0.588967011910856,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.72
S4960,CS,1.0,1.0,0.0,1.0,0.038,0.6833333333333332,0.1416666666666667,0.3333333333333333,0.6000000000000001,0.3333333333333333,0.5778546712802768,0.75,1.0,MNC,Web Developer,0.5557444250081329,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.66
S4961,IT,0.0,0.0,0.0,0.0,0.904,0.25,0.92,1.0,0.0,0.0,0.2802768166089965,0.0,1.0,Startup,Web Developer,0.3488372109113885,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.57
S4962,CS,1.0,1.0,0.0,0.0,0.529,0.2333333333333334,0.0266666666666667,0.0,0.4000000000000001,0.0,0.3226643598615917,0.5,1.0,Mid-size,Software Engineer,0.431661899564967,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.22
S4963,IT,1.0,0.0,0.0,0.0,0.624,0.4333333333333332,0.5883333333333333,0.6666666666666666,0.2,0.6666666666666666,0.3754325259515571,0.25,1.0,Startup,Analyst,0.3633624415819186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.34
S4964,IT,0.0,0.0,1.0,0.0,0.461,0.6833333333333332,0.7099999999999999,0.3333333333333333,0.4000000000000001,0.0,0.4057093425605537,0.25,1.0,Startup,Software Engineer,0.3186278357972688,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.79
S4965,IS,0.0,1.0,0.0,0.0,0.246,0.6999999999999998,0.5666666666666668,0.3333333333333333,0.2,0.0,0.3512110726643599,0.25,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
S4966,CPE,0.0,1.0,0.0,0.0,0.136,1.0,0.3350000000000001,0.3333333333333333,0.0,0.0,0.3313148788927335,0.25,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66
S4967,IS,1.0,1.0,0.0,0.0,0.945,0.3333333333333333,0.8950000000000001,0.6666666666666666,0.0,0.0,0.4437716262975778,0.5,1.0,Mid-size,Analyst,0.5660975024411167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.79
S4968,IS,0.0,1.0,0.0,0.0,0.6950000000000001,0.7833333333333331,0.285,0.0,0.4000000000000001,0.0,0.3166089965397924,0.25,1.0,Startup,Web Developer,0.311674270131261,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.44
S4969,IT,0.0,0.0,0.0,1.0,0.217,0.1833333333333332,0.7216666666666666,1.0,1.0000000000000002,0.0,0.634083044982699,0.25,1.0,Startup,Software Engineer,0.3227999751968734,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.75
S4970,CPE,1.0,0.0,1.0,1.0,0.599,0.6999999999999998,0.8216666666666667,0.6666666666666666,1.0000000000000002,0.6666666666666666,0.7750865051903114,0.75,1.0,MNC,Data Scientist,0.7149038076936824,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.71
S4971,CPE,1.0,1.0,0.0,1.0,0.4,0.4333333333333332,0.6583333333333333,0.0,0.0,0.0,0.2984429065743945,0.75,1.0,Mid-size,Software Engineer,0.4346751113535703,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.37
S4972,IS,0.0,0.0,0.0,0.0,0.104,0.45,0.8633333333333334,0.6666666666666666,0.8,0.6666666666666666,0.4299307958477509,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
S4973,CPE,0.0,0.0,0.0,1.0,0.018,0.7833333333333331,0.8266666666666665,0.0,0.4000000000000001,0.0,0.3166089965397924,0.25,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78
S4974,IT,0.0,0.0,0.0,0.0,0.31,0.1166666666666667,0.0183333333333334,0.6666666666666666,0.4000000000000001,0.0,0.2889273356401384,0.0,1.0,Startup,Web Developer,0.3611218435880022,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.72
S4975,CPE,1.0,1.0,0.0,0.0,0.102,0.1333333333333333,0.7016666666666665,0.6666666666666666,0.0,0.3333333333333333,0.4100346020761246,0.5,1.0,Mid-size,Software Engineer,0.4692111541614088,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.47
S4976,IS,1.0,0.0,1.0,1.0,0.79,0.2666666666666666,0.9033333333333334,0.0,0.6000000000000001,0.3333333333333333,0.4316608996539793,0.75,1.0,Mid-size,Analyst,0.4750057922164152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.7
S4977,IS,1.0,1.0,0.0,1.0,0.763,0.8333333333333334,0.2416666666666667,0.3333333333333333,0.6000000000000001,0.0,0.583044982698962,0.75,1.0,MNC,Web Developer,0.6401916123171131,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.42
S4978,IS,0.0,1.0,0.0,0.0,0.449,0.2,0.3850000000000001,0.3333333333333333,1.0000000000000002,0.0,0.4083044982698962,0.25,1.0,Startup,Software Engineer,0.325117830418876,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.76
S4979,IS,1.0,1.0,0.0,0.0,0.268,0.7166666666666667,0.2616666666666667,0.3333333333333333,0.6000000000000001,0.3333333333333333,0.495674740484429,0.5,1.0,MNC,Software Engineer,0.5746735667625262,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.47
S4980,CPE,1.0,1.0,0.0,1.0,0.886,0.0666666666666667,0.7083333333333334,0.6666666666666666,0.4000000000000001,0.0,0.5761245674740484,0.75,1.0,Top Tech,Data Scientist,0.7267248693258955,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18
S4981,CPE,1.0,0.0,1.0,1.0,1.0,0.25,0.8683333333333333,0.3333333333333333,0.0,0.0,0.4074394463667821,0.75,1.0,MNC,Data Scientist,0.6163177035304865,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.49
S4982,IT,1.0,0.0,1.0,0.0,0.0969999999999999,0.6333333333333332,0.985,0.3333333333333333,0.8,0.0,0.5121107266435987,0.5,1.0,Mid-size,Software Engineer,0.5059105377350773,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.27
S4983,IS,0.0,0.0,0.0,1.0,0.186,0.65,0.6583333333333333,0.3333333333333333,0.6000000000000001,0.0,0.3806228373702423,0.25,1.0,Startup,Data Scientist,0.328517342185852,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.92
S4984,IS,0.0,1.0,0.0,0.0,0.621,0.6833333333333332,0.2416666666666667,0.3333333333333333,0.0,0.0,0.2465397923875432,0.25,1.0,Startup,Web Developer,0.3471374550279005,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.63
S4985,CPE,1.0,0.0,0.0,0.0,0.751,0.4999999999999999,0.8933333333333332,0.0,0.8,0.6666666666666666,0.3140138408304498,0.25,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22
S4986,CS,1.0,1.0,0.0,1.0,0.45,0.85,0.41,0.6666666666666666,1.0000000000000002,0.0,0.7993079584775088,0.75,1.0,MNC,Data Scientist,0.7191532181593149,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.72
S4987,CPE,1.0,1.0,0.0,1.0,0.993,0.1666666666666666,0.7150000000000002,0.3333333333333333,1.0000000000000002,0.3333333333333333,0.5544982698961938,0.75,1.0,Mid-size,Data Scientist,0.5562079960525333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.38
S4988,CS,1.0,1.0,0.0,0.0,0.348,0.15,0.5299999999999999,0.3333333333333333,0.8,0.3333333333333333,0.4991349480968858,0.5,1.0,Mid-size,Web Developer,0.5485590738199249,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.94
S4989,IT,0.0,1.0,1.0,0.0,0.679,0.6999999999999998,0.63,0.6666666666666666,0.2,0.0,0.5268166089965399,0.5,1.0,MNC,Data Scientist,0.6910298989070559,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.21
S4990,IT,1.0,0.0,0.0,1.0,0.603,0.1333333333333333,0.9883333333333334,1.0,0.2,0.0,0.5207612456747406,0.5,1.0,MNC,Analyst,0.7139766656048814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.26
S4991,CPE,0.0,0.0,0.0,1.0,0.11,0.7333333333333333,0.1366666666666667,1.0,0.0,0.0,0.5034602076124568,0.25,1.0,Startup,Data Scientist,0.3404156748840931,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.58
S4992,CS,1.0,1.0,1.0,0.0,0.4,0.9166666666666666,0.4666666666666667,0.6666666666666666,0.8,0.6666666666666666,0.7318339100346021,0.75,1.0,MNC,Data Scientist,0.5621571485637123,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.69
S4993,CS,0.0,0.0,0.0,0.0,0.922,0.8833333333333334,0.7483333333333334,0.3333333333333333,0.0,0.0,0.1980968858131487,0.0,1.0,Startup,Web Developer,0.3452058997842706,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.58
S4994,IS,0.0,0.0,0.0,1.0,0.486,0.25,0.0316666666666666,0.3333333333333333,0.2,0.3333333333333333,0.2759515570934256,0.25,1.0,Startup,Web Developer,0.3842231385799418,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.66
S4995,IS,1.0,1.0,0.0,1.0,0.165,0.0333333333333333,0.5366666666666667,0.0,0.6000000000000001,0.3333333333333333,0.3581314878892734,0.75,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02
S4996,IT,1.0,1.0,0.0,1.0,0.298,0.65,0.3983333333333333,0.3333333333333333,1.0000000000000002,0.3333333333333333,0.6539792387543253,0.75,1.0,MNC,Web Developer,0.5525766849254155,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.8
S4997,IT,1.0,0.0,0.0,0.0,0.928,0.6833333333333332,0.7566666666666667,0.0,0.2,0.0,0.2742214532871972,0.25,1.0,Startup,Data Scientist,0.3558680338054825,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78
S4998,IT,1.0,0.0,1.0,1.0,0.929,0.3833333333333332,0.4900000000000001,0.0,0.8,0.0,0.4705882352941177,0.75,1.0,Mid-size,Web Developer,0.4323572561315677,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.38
S4999,IT,0.0,0.0,0.0,0.0,0.3429999999999999,0.5166666666666665,0.2,1.0,0.6000000000000001,0.0,0.4325259515570935,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18
S5000,CPE,1.0,0.0,1.0,0.0,0.473,0.5166666666666665,0.5633333333333334,0.3333333333333333,0.2,0.0,0.4299307958477509,0.5,1.0,MNC,Web Developer,0.5433825212654914,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.59
S5001,CS,1.0,0.0,0.0,0.0,0.414,0.5333333333333333,0.2933333333333333,0.3333333333333333,0.2,0.0,0.3365051903114187,0.25,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68
S5002,CS,1.0,0.0,0.0,1.0,0.422,0.7166666666666667,0.1483333333333333,0.0,0.8,0.0,0.4645328719723184,0.5,1.0,MNC,Data Scientist,0.5094645777961675,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.06
S5003,CPE,0.0,0.0,0.0,1.0,0.631,0.9666666666666668,0.5900000000000002,0.6666666666666666,0.0,0.0,0.42560553633218,0.25,1.0,Startup,Analyst,0.3720930203595006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.36
S5004,IT,0.0,1.0,0.0,1.0,0.032,0.3833333333333332,0.9633333333333332,0.3333333333333333,1.0000000000000002,0.0,0.518166089965398,0.5,1.0,Mid-size,Data Scientist,0.4967936313032395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.76
S5005,IT,0.0,1.0,0.0,0.0,0.485,0.2333333333333334,0.6766666666666666,0.3333333333333333,1.0000000000000002,0.0,0.4264705882352941,0.25,1.0,Startup,Web Developer,0.3266630580082499,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.08
S5006,CPE,0.0,1.0,0.0,1.0,0.945,0.7666666666666665,0.8233333333333334,0.3333333333333333,0.8,0.3333333333333333,0.5475778546712803,0.5,1.0,MNC,Software Engineer,0.5603028643861102,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.31
S5007,IT,1.0,1.0,0.0,1.0,0.406,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.8,0.0,0.5813148788927336,0.75,1.0,Mid-size,Data Scientist,0.5283164623224746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.78
S5008,IT,1.0,1.0,1.0,1.0,0.18,0.7499999999999999,0.3583333333333333,0.0,0.0,0.3333333333333333,0.4610726643598616,1.0,1.0,Mid-size,Web Developer,0.5362744411433111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.18
S5009,CPE,1.0,1.0,1.0,1.0,0.433,0.4333333333333332,0.1666666666666667,1.0,0.6000000000000001,0.0,0.8122837370242215,1.0,1.0,MNC,Analyst,0.5840222587165643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.99
S5010,IS,1.0,0.0,1.0,0.0,0.204,0.4166666666666666,0.9233333333333336,0.3333333333333333,0.8,0.6666666666666666,0.495674740484429,0.5,1.0,Mid-size,Software Engineer,0.4888356663203445,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.74
S5011,IS,1.0,1.0,0.0,0.0,0.929,0.0,0.4166666666666666,0.0,1.0000000000000002,0.6666666666666666,0.3538062283737024,0.5,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15
S5012,CPE,0.0,1.0,0.0,1.0,0.391,0.3833333333333332,0.4716666666666665,1.0,0.0,0.3333333333333333,0.4558823529411765,0.5,1.0,MNC,Analyst,0.5718148832680369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.25
S5013,CPE,1.0,0.0,0.0,0.0,0.051,0.35,0.2933333333333333,1.0,0.0,0.0,0.4420415224913494,0.25,1.0,Startup,Web Developer,0.3470601839618726,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.34
S5014,CS,0.0,0.0,0.0,1.0,0.327,0.9166666666666666,0.2566666666666667,0.0,0.6000000000000001,0.3333333333333333,0.3494809688581315,0.25,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
S5015,IT,0.0,1.0,0.0,0.0,0.952,0.5499999999999999,0.5316666666666668,0.3333333333333333,0.4000000000000001,0.0,0.3607266435986159,0.25,1.0,Startup,Software Engineer,0.4128100150386598,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.57
S5016,CS,0.0,0.0,0.0,0.0,0.395,0.4333333333333332,0.8533333333333334,0.6666666666666666,0.0,0.3333333333333333,0.2439446366782007,0.0,1.0,Startup,Analyst,0.3642123126046918,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.14
S5017,IT,1.0,0.0,1.0,0.0,0.934,0.85,0.9166666666666666,0.3333333333333333,0.2,0.3333333333333333,0.4411764705882353,0.5,1.0,MNC,Data Scientist,0.5577532236419074,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4
S5018,CS,1.0,0.0,0.0,1.0,0.68,0.0833333333333333,0.0333333333333333,0.0,0.4000000000000001,0.3333333333333333,0.3166089965397924,0.5,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
